tfidf_cosine,jaccard,levenshtein,trigram_similarity,sbert_similarity
0.5063243602250542,0.4944444444444444,0.7987984189723321,0.26666666666666666,0.4989398003459934
0.6005091677552953,0.5666666666666665,0.41177600000000003,0.13636363636363635,0.20327750909277575
0.6896340928379197,0.6388888888888887,0.564923076923077,0.26666666666666666,0.9274138728467869
0.6079523533312308,0.5937499999999999,0.6882519685039371,0.17647058823529413,0.9519466614671721
0.7783622411147523,0.7045454545454545,0.6914909090909092,0.375,0.8771788014657618
0.3819814416118228,0.3680555555555556,0.41911351351351356,0.1,0.6299435362801616
0.4700412673086744,0.5438596491228069,0.7326254545454546,0.28125,0.6122804178868996
0.7755549923185399,0.7678571428571428,0.8320875,0.20588235294117646,0.9691718960307083
0.20387828375888356,0.20555555555555555,0.5944754716981133,0.09090909090909091,0.5947343194961364
0.7417975379459832,0.6904761904761904,0.7491909502262444,0.45454545454545453,0.8242121914607241
0.3003136432947204,0.27777777777777773,0.6672941176470587,0.06666666666666667,0.6715558334824189
0.29623747393620736,0.27777777777777773,0.765222641509434,0.2222222222222222,0.5519099397746989
0.48210251842036783,0.5937499999999999,0.8500819277108433,0.5555555555555556,0.5095466596475581
0.7146271539949822,0.7291666666666666,0.8274440677966102,0.46153846153846156,0.989194002771931
0.8296506876447777,0.8333333333333333,0.8384,0.2903225806451613,0.9674544784739274
0.7072595835214173,0.5937499999999999,0.7416944881889763,0.3142857142857143,0.9524618788910426
0.6706213409007517,0.6614583333333333,0.8332494023904383,0.48,0.5751110376293819
0.42722396194348955,0.390625,0.5558115183246073,0.12,0.6890267159332382
0.7859584320873433,0.7592592592592592,0.6229333333333334,0.3333333333333333,0.9010133916530072
0.3133264941108612,0.390625,0.7608845528455284,0.1935483870967742,0.8824225054249204
0.5063243602250541,0.4583333333333333,0.8233991561181435,0.4090909090909091,0.9691118173967175
0.5373319109051948,0.4264705882352941,0.7266266666666666,0.34615384615384615,0.8774588024100787
0.6545962503904222,0.606060606060606,0.8384,0.631578947368421,0.6748080013132594
0.7383181053733211,0.613095238095238,0.8160650406504065,0.3333333333333333,0.9389809706809209
0.27281185939501956,0.25,0.550420512820513,0.125,0.7775497595795813
0.35106822523622716,0.3680555555555556,0.6266482758620691,0.2,0.7668934883466667
0.5438393885373458,0.4583333333333333,0.6470655999999999,0.125,0.8672073952876862
0.8058818910236389,0.7968749999999999,0.8151633986928105,0.52,0.931801966077219
0.6570261450240309,0.606060606060606,0.7232170212765958,0.25,0.8202899037228126
0.3713810174702854,0.38095238095238093,0.6534473988439307,0.2222222222222222,0.5399586053505906
0.5605204453916937,0.548611111111111,0.8017484536082474,0.36,0.869443324397094
0.24636420759879307,0.1715686274509804,0.5229879518072289,0.07692307692307693,0.30155505622489553
0.7468298163167157,0.699074074074074,0.8090181818181819,0.5172413793103449,0.9357873912829668
0.5971075165568914,0.5438596491228069,0.7291492957746478,0.2777777777777778,0.8585248562014758
0.5818326419171016,0.5666666666666665,0.7756691983122362,0.4782608695652174,0.7817236560091929
0.5203943052117314,0.548611111111111,0.7953066666666666,0.3333333333333333,0.7936115392389167
0.5646682609925918,0.49019607843137253,0.7778,0.2,0.6965436040294097
0.40362701725100203,0.33796296296296297,0.6575266055045872,0.21875,0.8670891988106313
0.7511668128684161,0.7149122807017543,0.8424911392405063,0.35294117647058826,0.9841008875559345
0.5400116196592815,0.5666666666666665,0.8011435158501441,0.48484848484848486,0.8303580161093878
0.06136519890096735,0.05208333333333333,0.5055233532934131,0.041666666666666664,0.46642094557652236
0.18639854415426738,0.1875,0.6229333333333334,0.07692307692307693,0.34627763842654535
0.49033374053623163,0.27777777777777773,0.5578036363636364,0.0,0.6353248093307295
0.9318165120429632,0.9277777777777777,0.8864885813148788,0.6153846153846154,0.9766293329459856
0.5469120810649266,0.5260416666666666,0.7405504587155964,0.32,0.9540862765262661
0.6234738929420643,0.4222222222222222,0.7322280193236715,0.13793103448275862,0.8899724916719327
0.5761199767611149,0.5937499999999999,0.874311111111111,0.24242424242424243,0.960870534700627
0.45291677747492004,0.4298245614035087,0.5217691056910568,0.16129032258064516,0.8299190342367431
0.37518922298578666,0.4583333333333333,0.6590162679425837,0.2,0.7362978557496311
0.8269403777833539,0.7173913043478259,0.9097815950920245,0.5333333333333333,0.9842013584830129
0.1292667767694124,0.015151515151515152,0.3789490196078431,0.0,0.17849389609706134
0.999999999999999,0.8194444444444444,0.8601887640449438,0.3939393939393939,0.8946007425750535
0.5438393885373457,0.4583333333333333,0.7420070175438596,0.4,0.9265046933099461
0.4460481697080427,0.4264705882352941,0.6811675675675676,0.2413793103448276,0.7219025915146224
0.3127604998495913,0.25,0.4383552447552448,0.05263157894736842,0.24213281660479324
0.41308420465119733,0.33333333333333337,0.6623283582089553,0.10526315789473684,0.6729387401071235
0.7415614845240616,0.6666666666666665,0.7829010101010101,0.36363636363636365,0.9560331066214578
0.26467082577254003,0.25,0.6318579881656805,0.15,0.3121087388765311
0.9237399899549805,0.9999999999999999,0.5590237288135592,0.42857142857142855,0.9378082608435465
0.999999999999999,0.9999999999999999,0.8056528634361233,0.43333333333333335,0.9617281062202798
0.3358351810436067,0.10784313725490195,0.5772282828282829,0.0,0.6667282877895196
0.8884662129357092,0.7045454545454545,0.6061748148148148,0.1111111111111111,0.6472275945714955
0.9153790450291032,0.8452380952380951,0.7379706214689266,0.3888888888888889,0.9889912569901216
0.6470141436657839,0.4222222222222222,0.7754546816479401,0.18181818181818182,0.9148527324445095
0.4304558068561684,0.30357142857142855,0.5251753086419754,0.037037037037037035,0.7084754089758891
0.3931676706975784,0.38095238095238093,0.6067502145922747,0.24242424242424243,0.7179525389771904
0.5719591850743386,0.5357142857142856,0.7859891891891891,0.5714285714285714,0.9313732587490295
0.6181159303656256,0.5760869565217391,0.6550767213114754,0.2857142857142857,0.74175175649612
0.6301935308012536,0.6578947368421052,0.6976,0.4117647058823529,0.9152902241160501
0.5555498228848413,0.5357142857142856,0.8783171314741036,0.48148148148148145,0.9469830368839676
0.38784495194938984,0.3627450980392157,0.6761992565055763,0.2,0.6954430512981338
0.7146271539949823,0.7045454545454545,0.8905290322580646,0.5652173913043478,0.9836095133497313
0.5643982571676529,0.5185185185185185,0.5541255474452556,0.16666666666666666,0.4526800364895348
0.7885840912439469,0.5666666666666665,0.866504347826087,0.2857142857142857,0.8007967399419464
0.07366050593637637,0.0972222222222222,0.4937723756906076,0.0,0.18855506728375637
0.5761199767611148,0.5438596491228069,0.8394195583596215,0.42424242424242425,0.362032671953325
0.25132840267899714,0.23529411764705882,0.5240306010928961,0.07692307692307693,0.3228181475435564
0.4291237763880965,0.27777777777777773,0.5580079470198676,0.041666666666666664,0.5461663909925344
0.8754716349522226,0.8796296296296294,0.8097982300884955,0.6,0.9400099153275576
0.504804045369939,0.4583333333333333,0.7855345724907062,0.375,0.861685180585315
0.4129852959824233,0.38095238095238093,0.719794495412844,0.16666666666666666,0.7049460637396661
0.6898284508190723,0.6553030303030302,0.7237767441860465,0.25,0.8479733696356782
0.4694924032400803,0.4325396825396825,0.7117961783439491,0.24324324324324326,0.7865927704697357
0.4950064821421754,0.49019607843137253,0.7403803278688524,0.3793103448275862,0.7971664531888225
0.5472302855516079,0.4264705882352941,0.879108396946565,0.3448275862068966,0.9922002874205773
0.2533965964928811,0.22619047619047616,0.6569909677419354,0.043478260869565216,0.5764468852718484
0.7114464415174907,0.5075757575757575,0.7172000000000001,0.2,0.42667367427199954
0.4298685245544236,0.35000000000000003,0.5775036144578314,0.08333333333333333,0.3923062642485775
0.5684013092392414,0.5833333333333333,0.8128842105263158,0.4230769230769231,0.9067568620035347
0.5174061137132245,0.5357142857142856,0.7245264248704664,0.47368421052631576,0.8811114421797659
0.5519466487422082,0.5260416666666666,0.7519298245614034,0.38461538461538464,0.653412870333602
0.4389479468698774,0.4264705882352941,0.636048695652174,0.09090909090909091,0.6240382614623721
0.4611929193023336,0.4264705882352941,0.7148235294117647,0.56,0.7184334033440269
0.4389479468698772,0.3627450980392157,0.5832421052631579,0.07142857142857142,0.5814348236625426
0.5687767227121189,0.4944444444444444,0.8028969696969697,0.6153846153846154,0.8808418726431784
0.5524393815029048,0.5568181818181818,0.812544,0.34210526315789475,0.8538799777912978
0.2570567091949717,0.24166666666666664,0.48344046242774574,0.0,0.6845041908768791
0.3182075662040312,0.1875,0.6229333333333334,0.038461538461538464,0.5848679332800888
0.3741875020849414,0.606060606060606,0.4714018691588785,0.05714285714285714,0.6048898047264003
0.5167133681087603,0.5833333333333333,0.7118235741444866,0.24242424242424243,0.6280656475939488
0.4703129326315661,0.5260416666666666,0.6478339622641509,0.30434782608695654,0.7253085637857446
0.5170793817790792,0.4583333333333333,0.81222995951417,0.28,0.8815774045355604
0.9999999999999997,0.9999999999999999,0.8880000000000001,0.45454545454545453,0.9391165005497666
0.4770154300887695,0.4222222222222222,0.8251781818181818,0.3333333333333333,0.8318814722277104
0.276663682813277,0.2958333333333333,0.4558010810810811,0.16666666666666666,0.7261223704519162
0.38841501670452666,0.25,0.4988354430379748,0.0,0.64805387186796
0.6976568478094306,0.4583333333333333,0.4929103448275862,0.3333333333333333,0.7854148057126782
0.9508859712311278,0.9226190476190476,0.8712172307692307,0.6129032258064516,0.9497326932161418
0.3804337124281545,0.3179012345679012,0.6578469135802469,0.14285714285714285,0.7211280006669827
0.3003136432947204,0.24166666666666664,0.5051,0.0,0.5682360340509384
0.39789151878678525,0.38095238095238093,0.5578036363636364,0.10344827586206896,0.6848720352547072
0.5407379956612407,0.5075757575757575,0.41443764705882347,0.15789473684210525,0.770135538496326
0.41308420465119733,0.3981481481481481,0.4641684210526317,0.0,0.61479940677447
0.4912080726350701,0.35000000000000003,0.6040800000000001,0.09090909090909091,0.7032593129529772
0.45903081390749073,0.4325396825396825,0.7324864864864865,0.21621621621621623,0.522836508389793
0.5922834265558452,0.5357142857142856,0.5841176470588235,0.047619047619047616,0.8095197497528817
0.6478566220813503,0.6388888888888887,0.7649454545454545,0.2564102564102564,0.8159462027989586
0.32356797417550226,0.30357142857142855,0.6277063291139241,0.25,0.5325785020294579
0.27281185939501956,0.25,0.5028484076433121,0.05,0.675466591769682
0.7755549923185399,0.7833333333333333,0.8829793103448276,0.5172413793103449,0.9778137290972826
0.3635495854826543,0.35000000000000003,0.7280769230769231,0.47368421052631576,0.2160928856465948
0.6105234825389725,0.5833333333333333,0.61115,0.0,0.922523660275874
0.43877436155965294,0.4583333333333333,0.5713347368421052,0.16,0.5870456661147956
0.45654924526395085,0.3229166666666667,0.4610513089005236,0.06666666666666667,0.7194188184320935
0.2228215987374521,0.22619047619047616,0.635935632183908,0.0,0.6640951024383848
0.6262099533354278,0.606060606060606,0.8094821052631579,0.20833333333333334,0.7055986933916718
0.5413365745452224,0.5075757575757575,0.8114666666666667,0.4375,0.6569439410658405
0.6486255370560078,0.6614583333333333,0.7529563218390803,0.44,0.9819856647359675
0.6639077100912584,0.6176470588235293,0.8347685393258427,0.26666666666666666,0.7315172906073331
0.8490952565408203,0.8452380952380951,0.819536186770428,0.5416666666666666,0.9739920691497235
0.422946292666719,0.38768115942028986,0.7645257142857143,0.15151515151515152,0.7188561498677997
0.3857474439985262,0.35000000000000003,0.5493593495934959,0.05555555555555555,0.8768218590854857
0.39071532559494854,0.30357142857142855,0.5247621301775148,0.16666666666666666,0.34063134487433966
0.7583667395014065,0.75,0.8476342857142857,0.34615384615384615,0.8459885001965106
0.4686476275974269,0.6578947368421052,0.8937127516778525,0.12121212121212122,0.9354960961829126
0.5518549132867846,0.548611111111111,0.7482492581602374,0.275,0.906559920162868
0.3565823484160462,0.4041666666666667,0.6557217391304347,0.4,0.8000960316964207
0.484576455455937,0.33796296296296297,0.7491481171548118,0.2857142857142857,0.8368839989028982
0.25132840267899714,0.1875,0.5209035294117647,0.0,0.4656068251838026
0.7365539156166975,0.7045454545454545,0.8875826086956522,0.38235294117647056,0.9867066218340972
0.6861968337620443,0.606060606060606,0.7087329341317367,0.2222222222222222,0.8969300053325671
0.3819814416118228,0.3680555555555556,0.5801731958762887,0.19230769230769232,0.8389202410643424
0.5605204453916937,0.5833333333333333,0.7996833333333333,0.3,0.8239804259732013
0.48210251842036794,0.4583333333333333,0.7497345132743363,0.25,0.6967217222771811
0.4770154300887695,0.22619047619047616,0.6409964071856288,0.05555555555555555,0.6049158440299054
0.7226792571268066,0.699074074074074,0.7352510638297872,0.23333333333333334,0.9696937017120921
0.3627528168208059,0.3106060606060606,0.627292485549133,0.10526315789473684,0.7701393032149051
0.21584314191411402,0.22619047619047616,0.5587517730496454,0.10256410256410256,0.6442067216383554
0.999999999999999,0.9999999999999999,0.7152761904761904,0.35294117647058826,0.9408312514308872
0.30031364329472043,0.27777777777777773,0.513737556561086,0.16666666666666666,0.42219161994036536
0.8272688819210686,0.8088235294117646,0.9013488372093024,0.6129032258064516,0.9639587804100045
0.6309801036634096,0.6176470588235293,0.8469333333333333,0.4,0.8652368788381013
0.3541687447584673,0.30357142857142855,0.5998812227074235,0.21428571428571427,0.6398089813165645
0.5646682609925918,0.5787037037037037,0.8466169491525424,0.3611111111111111,0.9276526187500085
0.6262099533354276,0.606060606060606,0.7274216867469879,0.22727272727272727,0.8306071149887015
0.8078469167766289,0.7291666666666666,0.8581206779661017,0.2571428571428571,0.896285767865727
0.24327740035933781,0.27777777777777773,0.5821693693693694,0.16666666666666666,0.6661445211148556
0.6976568478094309,0.6388888888888887,0.726951724137931,0.1388888888888889,0.8756066393008228
0.6697340572753662,0.5937499999999999,0.8817045751633987,0.76,0.9585799387401857
0.573504085123136,0.4944444444444444,0.7431139442231075,0.2413793103448276,0.9000053098218292
0.6923114350105531,0.75,0.8136337164750957,0.38461538461538464,0.9623919515963859
0.32527620972131593,0.25,0.38211764705882356,0.06666666666666667,0.5308931630122361
0.5761199767611148,0.6231884057971013,0.8454260869565217,0.42424242424242425,0.7732634706140578
0.47099194582280407,0.3981481481481481,0.6586896551724138,0.16129032258064516,0.7563480410169228
0.5456819378800547,0.5357142857142856,0.8158511627906976,0.4090909090909091,0.8241573677464167
0.1490967804150583,0.1447368421052631,0.5367466666666667,0.037037037037037035,0.7056785367982026
0.4389479468698773,0.30357142857142855,0.6430435555555555,0.14285714285714285,0.5533856310260498
0.4317576636430951,0.4583333333333333,0.7753095890410959,0.3448275862068966,0.6010552035587258
0.6262099533354276,0.606060606060606,0.8126233128834357,0.23809523809523808,0.6921858638425213
0.5276511868009025,0.4166666666666667,0.4616213903743316,0.2,0.7555014499264587
0.3653684330752443,0.2958333333333333,0.5490486486486487,0.21052631578947367,0.721433256598434
0.35189395815470725,0.29901960784313725,0.6790548837209304,0.1935483870967742,0.4107824834232775
0.594432612839989,0.4944444444444444,0.7575999999999999,0.2,0.8205973557401018
0.6615461185699216,0.6388888888888887,0.8129511811023622,0.3,0.9428146306689507
0.40024765933541395,0.38768115942028986,0.6132958466453674,0.08888888888888889,0.7958597036837065
0.6470582963677245,0.6388888888888887,0.7330876404494382,0.21739130434782608,0.6799204891436105
0.3489382525149225,0.3229166666666667,0.6740610169491525,0.2,0.5706595716362024
0.7383181053733211,0.6904761904761904,0.7778,0.14705882352941177,0.7617461768694593
0.9999999999999988,0.872549019607843,0.8922666666666668,0.4444444444444444,0.9055932502360597
0.5287625955515193,0.5185185185185185,0.5950024691358025,0.4090909090909091,0.4726814372785728
0.6430106933678663,0.5125,0.6737737827715355,0.5,0.937003316952363
0.20898536118212735,0.22619047619047616,0.4574857142857143,0.1111111111111111,0.5250114961172027
0.6486255370560078,0.6388888888888887,0.9084789644012945,0.5172413793103449,0.9887862366908375
0.24327740035933781,0.15740740740740738,0.527473417721519,0.0,0.7040620607583226
0.5174061137132245,0.4583333333333333,0.5319172413793104,0.30434782608695654,0.6991706717128536
0.4298685245544236,0.4166666666666667,0.6416695652173913,0.14285714285714285,0.8199240985675482
0.4420080914330831,0.4166666666666667,0.7761166666666667,0.15,0.8586364644210174
0.5519466487422083,0.5357142857142856,0.6998857142857142,0.2777777777777778,0.6179787900461154
0.6657068099844138,0.5666666666666665,0.7319646586345381,0.18181818181818182,0.5760125308657904
0.537331910905195,0.4583333333333333,0.7477179856115108,0.17647058823529413,0.6946789702898606
0.5395915197558541,0.49999999999999994,0.7882780748663102,0.3684210526315789,0.7357725206445795
0.4420080914330831,0.38095238095238093,0.8045570680628272,0.5,0.6865088250885866
0.6378616866389999,0.613095238095238,0.7077733333333334,0.16666666666666666,0.7651039921154243
0.33899474464520835,0.27777777777777773,0.5419107438016529,0.058823529411764705,0.7355266374623852
0.4770154300887695,0.35000000000000003,0.6847475409836066,0.3,0.7274478651182903
0.41835162199750864,0.38095238095238093,0.707835761589404,0.23809523809523808,0.6385944674166353
